{'num': 1, 'origin_lang': '&', 'pronun_list': '앤드'},
{'num': 360, 'origin_lang': 'ATTC', 'pronun_list': '에이티티시'},
{'num': 361, 'origin_lang': 'ATV', 'pronun_list': '에이티브이'},
{'num': 362, 'origin_lang': 'ATX', 'pronun_list': '에이티엑스'},
{'num': 363, 'origin_lang': 'ATY', 'pronun_list': '에이티와이'},
{'num': 364, 'origin_lang': 'AU', 'pronun_list': '에이유'},
{'num': 365, 'origin_lang': 'AUC', 'pronun_list': '에이유시'},
{'num': 366, 'origin_lang': 'AUI', 'pronun_list': '에이유아이'},
{'num': 367, 'origin_lang': 'AUM', 'pronun_list': '에이유엠'},
{'num': 368, 'origin_lang': 'AUP', 'pronun_list': '에이유피'},
{'num': 369, 'origin_lang': 'AUV', 'pronun_list': '에이유브이'},
{'num': 370, 'origin_lang': 'AV', 'pronun_list': '에이브이'},
{'num': 371, 'origin_lang': 'AVC', 'pronun_list': '에이브이시'},
{'num': 372, 'origin_lang': 'AVF', 'pronun_list': '에이브이에프'},
{'num': 373, 'origin_lang': 'AVG', 'pronun_list': '에이브이지'},
{'num': 374, 'origin_lang': 'AVI', 'pronun_list': '에이브이아이'},
{'num': 375, 'origin_lang': 'AVL', 'pronun_list': '에이브이엘'},
{'num': 376, 'origin_lang': 'AVM', 'pronun_list': '에이브이엠'},
{'num': 377, 'origin_lang': 'AVR', 'pronun_list': '에이브이아르'},
{'num': 378, 'origin_lang': 'AW', 'pronun_list': '에이더블유'},
{'num': 379, 'origin_lang': 'AWB', 'pronun_list': '에이더블유비'},
{'num': 380, 'origin_lang': 'AWES', 'pronun_list': '에이더블유이에스'},
{'num': 381, 'origin_lang': 'AWG', 'pronun_list': '에이더블유지'},
{'num': 382, 'origin_lang': 'AWGN', 'pronun_list': '에이더블유지엔'},
{'num': 383, 'origin_lang': 'AWS', 'pronun_list': '에이더블유에스'},
{'num': 384, 'origin_lang': 'Abbey', 'pronun_list': '애비'},
{'num': 385, 'origin_lang': 'Acacetin', 'pronun_list': '아카세틴'},
{'num': 386, 'origin_lang': 'Academy', 'pronun_list': '아카데미'},
{'num': 387, 'origin_lang': 'Aclidinium', 'pronun_list': '아클리디니움'},
{'num': 388, 'origin_lang': 'Act', 'pronun_list': '액트'},
{'num': 389, 'origin_lang': 'Acuaria', 'pronun_list': '아쿠아리아'},
{'num': 390, 'origin_lang': 'Adverts', 'pronun_list': '에드버츠'},
{'num': 391, 'origin_lang': 'Age', 'pronun_list': '에이지'},
{'num': 392, 'origin_lang': 'Agile', 'pronun_list': '애자일'},
{'num': 393, 'origin_lang': 'Agrobacterium', 'pronun_list': '아그로박테리움'},
{'num': 394, 'origin_lang': 'Air', 'pronun_list': '에어'},
{'num': 395, 'origin_lang': 'Akabane', 'pronun_list': '아카바네'},
{'num': 396, 'origin_lang': 'Algonquin', 'pronun_list': '앨곤퀸'},
{'num': 397, 'origin_lang': 'Alliance', 'pronun_list': '알리안스'},
{'num': 398, 'origin_lang': 'Alt', 'pronun_list': '알트'},
{'num': 399, 'origin_lang': 'Alt', 'pronun_list': '앨트'},
{'num': 400, 'origin_lang': 'Alternaria', 'pronun_list': '알테네리아'},
{'num': 401, 'origin_lang': 'American', 'pronun_list': '아메리칸'},
{'num': 402, 'origin_lang': 'And', 'pronun_list': '앤드'},
{'num': 403, 'origin_lang': 'Andalusian', 'pronun_list': '안달루시안'},
{'num': 404, 'origin_lang': 'Andes', 'pronun_list': '안데스'},
{'num': 405, 'origin_lang': 'Angel', 'pronun_list': '앤젤'},
{'num': 406, 'origin_lang': 'Anglo', 'pronun_list': '앵글로'},
{'num': 407, 'origin_lang': 'Annie', 'pronun_list': '애니'},
{'num': 408, 'origin_lang': 'Anonymous', 'pronun_list': '어나니머스'},
{'num': 409, 'origin_lang': 'Anoplura', 'pronun_list': '아노프루라'},
{'num': 410, 'origin_lang': 'Anzac', 'pronun_list': '앤잭'},
{'num': 411, 'origin_lang': 'ArKaos', 'pronun_list': '아르카오스'},
{'num': 412, 'origin_lang': 'Arabic', 'pronun_list': '아라빅'},
{'num': 413, 'origin_lang': 'Arachidonate', 'pronun_list': '아라키도네이트'},
{'num': 414, 'origin_lang': 'Arbelos', 'pronun_list': '아르벨로스'},
{'num': 415, 'origin_lang': 'Arbelos', 'pronun_list': '아벨로스'},
{'num': 416, 'origin_lang': 'Archigram', 'pronun_list': '아키그램'},
{'num': 417, 'origin_lang': 'Architecture', 'pronun_list': '아키텍처'},
{'num': 418, 'origin_lang': 'Arctic', 'pronun_list': '아크틱'},
{'num': 419, 'origin_lang': 'Armenian', 'pronun_list': '아르메니안'},
{'num': 420, 'origin_lang': 'Art', 'pronun_list': '아트'},
{'num': 421, 'origin_lang': 'Artechmedia', 'pronun_list': '아테크미디어'},
{'num': 422, 'origin_lang': 'Artifacts', 'pronun_list': '아티팩츠'},
{'num': 423, 'origin_lang': 'Artist', 'pronun_list': '아티스트'},
{'num': 424, 'origin_lang': 'Artists', 'pronun_list': '아티스트'},
{'num': 425, 'origin_lang': 'Artists', 'pronun_list': '아티스츠'},
{'num': 426, 'origin_lang': 'Arts', 'pronun_list': '아츠'},
{'num': 427, 'origin_lang': 'Asia', 'pronun_list': '아시아'},
{'num': 428, 'origin_lang': 'Asian', 'pronun_list': '아시안'},
{'num': 429, 'origin_lang': 'Aspergillus', 'pronun_list': '아스페르길루스'},
{'num': 430, 'origin_lang': 'Assembler', 'pronun_list': '어셈블러'},
{'num': 431, 'origin_lang': 'Assyrian', 'pronun_list': '아시리안'},
{'num': 432, 'origin_lang': 'Atlas', 'pronun_list': '아틀라스'},
{'num': 433, 'origin_lang': 'Audio', 'pronun_list': '오디오'},
{'num': 434, 'origin_lang': 'Aussie', 'pronun_list': '어지'},
{'num': 435, 'origin_lang': 'Autumn', 'pronun_list': '어텀'},
{'num': 436, 'origin_lang': 'Avada', 'pronun_list': '아바다'},
{'num': 437, 'origin_lang': 'Avatar', 'pronun_list': '아바타'},
{'num': 438, 'origin_lang': 'B', 'pronun_list': '비'},
{'num': 439, 'origin_lang': 'BA', 'pronun_list': '비에이'},
{'num': 440, 'origin_lang': 'BAA', 'pronun_list': '비에이에이'},
{'num': 441, 'origin_lang': 'BABS', 'pronun_list': '비에이비에스'},
{'num': 442, 'origin_lang': 'BACAIC', 'pronun_list': '베카익'},
{'num': 443, 'origin_lang': 'BACP', 'pronun_list': '비에이시피'},
{'num': 444, 'origin_lang': 'BAIS', 'pronun_list': '비에이아이에스'},
{'num': 445, 'origin_lang': 'BAL', 'pronun_list': '발'},
{'num': 446, 'origin_lang': 'BAL', 'pronun_list': '비에이엘'},
{'num': 447, 'origin_lang': 'BAM', 'pronun_list': '비에이엠'},
{'num': 448, 'origin_lang': 'BANANA', 'pronun_list': '바나나'},
{'num': 449, 'origin_lang': 'BAP', 'pronun_list': '비에이피'},
{'num': 450, 'origin_lang': 'BARRNet', 'pronun_list': '비에이아르아르넷'},
{'num': 451, 'origin_lang': 'BAS', 'pronun_list': '비에이에스'},
{'num': 452, 'origin_lang': 'BASE', 'pronun_list': '베이스'},
{'num': 453, 'origin_lang': 'BASIC', 'pronun_list': '베이식'},
{'num': 454, 'origin_lang': 'BASICA', 'pronun_list': '베이시카'},
{'num': 455, 'origin_lang': 'BAT', 'pronun_list': '비에이티'},
{'num': 456, 'origin_lang': 'BATNA', 'pronun_list': '바트나'},
{'num': 457, 'origin_lang': 'BATNA', 'pronun_list': '비에이티엔에이'},
{'num': 458, 'origin_lang': 'BAU', 'pronun_list': '비에이유'},
{'num': 459, 'origin_lang': 'BB', 'pronun_list': '비비'},
{'num': 460, 'origin_lang': 'BBC', 'pronun_list': '비비시'},
{'num': 461, 'origin_lang': 'BBS', 'pronun_list': '비비에스'},
{'num': 462, 'origin_lang': 'BC', 'pronun_list': '비시'},
{'num': 463, 'origin_lang': 'BCBS', 'pronun_list': '비시비에스'},
{'num': 464, 'origin_lang': 'BCC', 'pronun_list': '비시시'},
{'num': 465, 'origin_lang': 'BCCO', 'pronun_list': '비시시오'},
{'num': 466, 'origin_lang': 'BCD', 'pronun_list': '비시디'},
{'num': 467, 'origin_lang': 'BCDMA', 'pronun_list': '비시디엠에이'},
{'num': 468, 'origin_lang': 'BCG', 'pronun_list': '비시지'},
{'num': 469, 'origin_lang': 'BCH', 'pronun_list': '비시에이치'},
{'num': 470, 'origin_lang': 'BCM', 'pronun_list': '비시엠'},
{'num': 471, 'origin_lang': 'BCN', 'pronun_list': '비시엔'},
{'num': 472, 'origin_lang': 'BCO', 'pronun_list': '비시오'},
{'num': 473, 'origin_lang': 'BCP', 'pronun_list': '비시피'},
{'num': 474, 'origin_lang': 'BCPL', 'pronun_list': '비시피엘'},
{'num': 475, 'origin_lang': 'BCS', 'pronun_list': '비시에스'},
{'num': 476, 'origin_lang': 'BCTOC', 'pronun_list': '비시티오시'},
{'num': 477, 'origin_lang': 'BCWP', 'pronun_list': '비시더블유피'},
{'num': 478, 'origin_lang': 'BD', 'pronun_list': '비디'},
{'num': 479, 'origin_lang': 'BDAM', 'pronun_list': '비댐'},
{'num': 480, 'origin_lang': 'BDB', 'pronun_list': '비디비'},
{'num': 481, 'origin_lang': 'BDC', 'pronun_list': '비디시'},
{'num': 482, 'origin_lang': 'BDF', 'pronun_list': '비디에프'},
{'num': 483, 'origin_lang': 'BDI', 'pronun_list': '비디아이'},
{'num': 484, 'origin_lang': 'BDOS', 'pronun_list': '비도스'},
{'num': 485, 'origin_lang': 'BE', 'pronun_list': '비이'},
{'num': 486, 'origin_lang': 'BEA', 'pronun_list': '비이에이'},
{'num': 487, 'origin_lang': 'BEC', 'pronun_list': '비이시'},
{'num': 488, 'origin_lang': 'BEM', 'pronun_list': '비이엠'},
{'num': 489, 'origin_lang': 'BEMs', 'pronun_list': '비이엠에스'},
{'num': 490, 'origin_lang': 'BEP', 'pronun_list': '비이피'},
{'num': 491, 'origin_lang': 'BEPS', 'pronun_list': '벱스'},
{'num': 492, 'origin_lang': 'BER', 'pronun_list': '비이아르'},
{'num': 493, 'origin_lang': 'BERT', 'pronun_list': '비이아르티'},
{'num': 494, 'origin_lang': 'BES', 'pronun_list': '비이에스'},
{'num': 495, 'origin_lang': 'BESETO', 'pronun_list': '베세토'},
{'num': 496, 'origin_lang': 'BET', 'pronun_list': '비이티'},
{'num': 497, 'origin_lang': 'BEU', 'pronun_list': '비이유'},
{'num': 498, 'origin_lang': 'BEW', 'pronun_list': '비이더블유'},
{'num': 499, 'origin_lang': 'BF', 'pronun_list': '비에프'},
{'num': 500, 'origin_lang': 'BFE', 'pronun_list': '비에프이'},
{'num': 501, 'origin_lang': 'BFF', 'pronun_list': '비에프에프'},
{'num': 502, 'origin_lang': 'BFI', 'pronun_list': '비에프아이'},
{'num': 503, 'origin_lang': 'BFL', 'pronun_list': '비에프엘'},
{'num': 504, 'origin_lang': 'BFS', 'pronun_list': '비에프에스'},
{'num': 505, 'origin_lang': 'BFT', 'pronun_list': '비에프티'},
{'num': 506, 'origin_lang': 'BG', 'pronun_list': '비지'},
{'num': 507, 'origin_lang': 'BGAN', 'pronun_list': '비지에이엔'},
{'num': 508, 'origin_lang': 'BGE', 'pronun_list': '비지이'},
{'num': 509, 'origin_lang': 'BGM', 'pronun_list': '브금'},
{'num': 510, 'origin_lang': 'BGM', 'pronun_list': '비지엠'},
{'num': 511, 'origin_lang': 'BGP', 'pronun_list': '비지피'},
{'num': 512, 'origin_lang': 'BHA', 'pronun_list': '비에이치에이'},
{'num': 513, 'origin_lang': 'BHAG', 'pronun_list': '비에이치에이지'},
{'num': 514, 'origin_lang': 'BHC', 'pronun_list': '비에이치시'},
{'num': 515, 'origin_lang': 'BHC', 'pronun_list': '비에이치씨'},
{'num': 516, 'origin_lang': 'BHS', 'pronun_list': '비에이치에스'},
{'num': 517, 'origin_lang': 'BHT', 'pronun_list': '비에이치티'},
{'num': 518, 'origin_lang': 'BI', 'pronun_list': '비아이'},
{'num': 519, 'origin_lang': 'BIB', 'pronun_list': '비아이비'},
{'num': 520, 'origin_lang': 'BIBO', 'pronun_list': '비보'},
{'num': 521, 'origin_lang': 'BIBOR', 'pronun_list': '비아이비오아르'},
{'num': 522, 'origin_lang': 'BIC', 'pronun_list': '비아이시'},
{'num': 523, 'origin_lang': 'BICI', 'pronun_list': '비아이시아이'},
{'num': 524, 'origin_lang': 'BICIs', 'pronun_list': '비시스'},
{'num': 525, 'origin_lang': 'BIDV', 'pronun_list': '비아이디브이'},
{'num': 526, 'origin_lang': 'BIE', 'pronun_list': '비아이이'},
{'num': 527, 'origin_lang': 'BIF', 'pronun_list': '비아이에프'},
{'num': 528, 'origin_lang': 'BIFC', 'pronun_list': '비아이에프시'},
{'num': 529, 'origin_lang': 'BIFF', 'pronun_list': '비아이에프에프'},
{'num': 530, 'origin_lang': 'BIFS', 'pronun_list': '비아이에프에스'},
{'num': 531, 'origin_lang': 'BIH', 'pronun_list': '비아이에이치'},
{'num': 532, 'origin_lang': 'BIL', 'pronun_list': '비아이엘'},
{'num': 533, 'origin_lang': 'BIM', 'pronun_list': '빔'},
{'num': 534, 'origin_lang': 'BIM', 'pronun_list': '비아이엠'},
{'num': 535, 'origin_lang': 'BIMCO', 'pronun_list': '빔코'},
{'num': 536, 'origin_lang': 'BIMOS', 'pronun_list': '바이모스'},
{'num': 537, 'origin_lang': 'BIN', 'pronun_list': '빈'},
{'num': 538, 'origin_lang': 'BIND', 'pronun_list': '비아이엔디'},
{'num': 539, 'origin_lang': 'BIOS', 'pronun_list': '바이오스'},
{'num': 540, 'origin_lang': 'BIP', 'pronun_list': '비아이피'},
{'num': 541, 'origin_lang': 'BIPM', 'pronun_list': '비아이피엠'},
{'num': 542, 'origin_lang': 'BIPS', 'pronun_list': '비아이피에스'},
{'num': 543, 'origin_lang': 'BIR', 'pronun_list': '비아이아르'},
{'num': 544, 'origin_lang': 'BIS', 'pronun_list': '비스'},
{'num': 545, 'origin_lang': 'BIS', 'pronun_list': '비아이에스'},
{'num': 546, 'origin_lang': 'BISAM', 'pronun_list': '바이삼'},
{'num': 547, 'origin_lang': 'BISAM', 'pronun_list': '비아이에스에이엠'},
{'num': 548, 'origin_lang': 'BISDN', 'pronun_list': '비아이에스디엔'},
{'num': 549, 'origin_lang': 'BIST', 'pronun_list': '비아이에스티'},
{'num': 550, 'origin_lang': 'BISYNC', 'pronun_list': '바이싱크'},
{'num': 551, 'origin_lang': 'BIT', 'pronun_list': '비아이티'},
{'num': 552, 'origin_lang': 'BITE', 'pronun_list': '비아이티이'},
{'num': 553, 'origin_lang': 'BITs', 'pronun_list': '비아이티에스'},
{'num': 554, 'origin_lang': 'BIU', 'pronun_list': '비아이유'},
{'num': 555, 'origin_lang': 'BJ', 'pronun_list': '비제이'},
{'num': 556, 'origin_lang': 'BJT', 'pronun_list': '비제이티'},
{'num': 557, 'origin_lang': 'BK', 'pronun_list': '비케이'},
{'num': 558, 'origin_lang': 'BL', 'pronun_list': '비엘'},
{'num': 559, 'origin_lang': 'BLAN', 'pronun_list': '비랜'},
{'num': 560, 'origin_lang': 'BLDC', 'pronun_list': '비엘디시'},
{'num': 561, 'origin_lang': 'BLEC', 'pronun_list': '비렉'},
{'num': 562, 'origin_lang': 'BLH', 'pronun_list': '비엘에이치'},
{'num': 563, 'origin_lang': 'BLIP', 'pronun_list': '비엘아이피'},
{'num': 564, 'origin_lang': 'BLISS', 'pronun_list': '블리스'},
{'num': 565, 'origin_lang': 'BLM', 'pronun_list': '비엘엠'},
{'num': 566, 'origin_lang': 'BLOB', 'pronun_list': '블랍'},
{'num': 567, 'origin_lang': 'BLOSUM', 'pronun_list': '블로섬'},
{'num': 568, 'origin_lang': 'BLSM', 'pronun_list': '비엘에스엠'},
{'num': 569, 'origin_lang': 'BLT', 'pronun_list': '비엘티'},
{'num': 570, 'origin_lang': 'BLU', 'pronun_list': '비엘유'},
{'num': 571, 'origin_lang': 'BM', 'pronun_list': '비엠'},
{'num': 572, 'origin_lang': 'BMC', 'pronun_list': '비엠시'},
{'num': 573, 'origin_lang': 'BMD', 'pronun_list': '비엠디'},
{'num': 574, 'origin_lang': 'BMEW', 'pronun_list': '비엠이더블유'},
{'num': 575, 'origin_lang': 'BMF', 'pronun_list': '비엠에프'},
{'num': 576, 'origin_lang': 'BMI', 'pronun_list': '비엠아이'},
{'num': 577, 'origin_lang': 'BMLD', 'pronun_list': '비엠엘디'},
{'num': 578, 'origin_lang': 'BMR', 'pronun_list': '비엠아르'},
{'num': 579, 'origin_lang': 'BMS', 'pronun_list': '비엠에스'},
{'num': 580, 'origin_lang': 'BMX', 'pronun_list': '비엠엑스'},
{'num': 581, 'origin_lang': 'BN', 'pronun_list': '비엔'},
{'num': 582, 'origin_lang': 'BNC', 'pronun_list': '비엔시'},
{'num': 583, 'origin_lang': 'BNF', 'pronun_list': '비엔에프'},
{'num': 584, 'origin_lang': 'BNMP', 'pronun_list': '비엔엠피'},
{'num': 585, 'origin_lang': 'BNS', 'pronun_list': '비엔에스'},
{'num': 586, 'origin_lang': 'BNW', 'pronun_list': '비엔더블유'},
{'num': 587, 'origin_lang': 'BO', 'pronun_list': '비오'},
{'num': 588, 'origin_lang': 'BOA', 'pronun_list': '비오에이'},
{'num': 589, 'origin_lang': 'BOD', 'pronun_list': '비오디'},
{'num': 590, 'origin_lang': 'BOE', 'pronun_list': '비오이'},
{'num': 591, 'origin_lang': 'BOF', 'pronun_list': '비오에프'},
{'num': 592, 'origin_lang': 'BOJ', 'pronun_list': '비오제이'},
{'num': 593, 'origin_lang': 'BOK', 'pronun_list': '보크'},
{'num': 594, 'origin_lang': 'BOK', 'pronun_list': '비오케이'},
{'num': 595, 'origin_lang': 'BOM', 'pronun_list': '비오엠'},
{'num': 596, 'origin_lang': 'BOO', 'pronun_list': '비오오'},
{'num': 597, 'origin_lang': 'BOOTP', 'pronun_list': '부트피'},
{'num': 598, 'origin_lang': 'BOP', 'pronun_list': '비오피'},
{'num': 599, 'origin_lang': 'BOPIS', 'pronun_list': '보피스'},
{'num': 600, 'origin_lang': 'BOPIS', 'pronun_list': '비오피아이에스'},
{'num': 601, 'origin_lang': 'BOT', 'pronun_list': '비오티'},
{'num': 602, 'origin_lang': 'BOV', 'pronun_list': '비오브이'},
{'num': 603, 'origin_lang': 'BPA', 'pronun_list': '비피에이'},
{'num': 604, 'origin_lang': 'BPAM', 'pronun_list': '비피에이엠'},
{'num': 605, 'origin_lang': 'BPCD', 'pronun_list': '비피시디'},
{'num': 606, 'origin_lang': 'BPCS', 'pronun_list': '비피시에스'},
{'num': 607, 'origin_lang': 'BPF', 'pronun_list': '비피에프'},
{'num': 608, 'origin_lang': 'BPH', 'pronun_list': '비피에이치'},
{'num': 609, 'origin_lang': 'BPI', 'pronun_list': '비피아이'},
{'num': 610, 'origin_lang': 'BPL', 'pronun_list': '비피엘'},
{'num': 611, 'origin_lang': 'BPM', 'pronun_list': '비피엠'},
{'num': 612, 'origin_lang': 'BPMC', 'pronun_list': '비피엠시'},
{'num': 613, 'origin_lang': 'BPMS', 'pronun_list': '비피엠에스'},
{'num': 614, 'origin_lang': 'BPN', 'pronun_list': '비피엔'},
{'num': 615, 'origin_lang': 'BPO', 'pronun_list': '비피오'},
{'num': 616, 'origin_lang': 'BPON', 'pronun_list': '비피오엔'},
{'num': 617, 'origin_lang': 'BPR', 'pronun_list': '비피아르'},
{'num': 618, 'origin_lang': 'BPR', 'pronun_list': '비피알'},
{'num': 619, 'origin_lang': 'BPRCV', 'pronun_list': '비피아르시브이'},
{'num': 620, 'origin_lang': 'BPS', 'pronun_list': '비피에스'},
{'num': 621, 'origin_lang': 'BPSD', 'pronun_list': '비피에스디'},
{'num': 622, 'origin_lang': 'BPSG', 'pronun_list': '비피에스지'},
{'num': 623, 'origin_lang': 'BPSK', 'pronun_list': '비피에스케이'},
{'num': 624, 'origin_lang': 'BPU', 'pronun_list': '비피유'},
{'num': 625, 'origin_lang': 'BQ', 'pronun_list': '비큐'},
{'num': 626, 'origin_lang': 'BQM', 'pronun_list': '비큐엠'},
{'num': 627, 'origin_lang': 'BR', 'pronun_list': '비아르'},
{'num': 628, 'origin_lang': 'BRAS', 'pronun_list': '비아르에이에스'},
{'num': 629, 'origin_lang': 'BRE', 'pronun_list': '비아르이'},
{'num': 630, 'origin_lang': 'BRF', 'pronun_list': '비아르에프'},
{'num': 631, 'origin_lang': 'BRI', 'pronun_list': '비아르아이'},
{'num': 632, 'origin_lang': 'BRICS', 'pronun_list': '브릭스'},
{'num': 633, 'origin_lang': 'BRM', 'pronun_list': '비아르엠'},
{'num': 634, 'origin_lang': 'BRS', 'pronun_list': '비아르에스'},
{'num': 635, 'origin_lang': 'BRSO', 'pronun_list': '비알에스오'},
{'num': 636, 'origin_lang': 'BRT', 'pronun_list': '비아르티'},
{'num': 637, 'origin_lang': 'BS', 'pronun_list': '비에스'},
{'num': 638, 'origin_lang': 'BSAM', 'pronun_list': '비삼'},
{'num': 639, 'origin_lang': 'BSAM', 'pronun_list': '비에스에이엠'},
{'num': 640, 'origin_lang': 'BSC', 'pronun_list': '비에스시'},
{'num': 641, 'origin_lang': 'BSD', 'pronun_list': '비에스디'},
{'num': 642, 'origin_lang': 'BSFC', 'pronun_list': '비에스에프시'},
{'num': 643, 'origin_lang': 'BSG', 'pronun_list': '비에스지'},
{'num': 644, 'origin_lang': 'BSI', 'pronun_list': '비에스아이'},
{'num': 645, 'origin_lang': 'BSLT', 'pronun_list': '비에스엘티'},
{'num': 646, 'origin_lang': 'BSLTER', 'pronun_list': '비에스엘티이아르'},
{'num': 647, 'origin_lang': 'BSP', 'pronun_list': '비에스피'},
{'num': 648, 'origin_lang': 'BSS', 'pronun_list': '비에스에스'},
{'num': 649, 'origin_lang': 'BST', 'pronun_list': '비에스티'},
